Time,Load Forecast,Actual Load
2018-01-01 00:00:00,2595.3333333333335,2626.0
2018-01-01 12:00:00,3411.8333333333335,3433.375
2018-01-02 00:00:00,3100.7916666666665,3298.0
2018-01-02 12:00:00,4180.916666666667,4191.208333333333
2018-01-03 00:00:00,3341.1666666666665,3375.5416666666665
2018-01-03 12:00:00,4275.041666666667,3957.7083333333335
2018-01-04 00:00:00,2617.2083333333335,2833.125
2018-01-04 12:00:00,3157.9166666666665,3369.25
2018-01-05 00:00:00,3036.6666666666665,2918.625
2018-01-05 12:00:00,3719.875,3767.2916666666665
2018-01-06 00:00:00,2819.375,2829.7916666666665
2018-01-06 12:00:00,3443.5416666666665,3485.75
2018-01-07 00:00:00,2367.1666666666665,2450.4583333333335
2018-01-07 12:00:00,2865.625,2992.7083333333335
2018-01-08 00:00:00,2713.875,2666.875
2018-01-08 12:00:00,3487.125,3509.1666666666665
2018-01-09 00:00:00,2626.6666666666665,2664.4166666666665
2018-01-09 12:00:00,3196.5416666666665,3268.125
2018-01-10 00:00:00,2916.2916666666665,2789.9166666666665
2018-01-10 12:00:00,3788.2083333333335,3728.6666666666665
2018-01-11 00:00:00,3103.875,3140.75
2018-01-11 12:00:00,4107.208333333333,4057.6666666666665
2018-01-12 00:00:00,3141.7916666666665,3019.2083333333335
2018-01-12 12:00:00,4006.0416666666665,3782.75
2018-01-13 00:00:00,2797.4166666666665,3011.5416666666665
2018-01-13 12:00:00,3749.375,3785.9166666666665
2018-01-14 00:00:00,2601.5416666666665,2788.25
2018-01-14 12:00:00,3603.6666666666665,3725.9166666666665
2018-01-15 00:00:00,2932.625,3085.0416666666665
2018-01-15 12:00:00,4125.666666666667,4110.75
2018-01-16 00:00:00,3076.4166666666665,3291.8333333333335
2018-01-16 12:00:00,4187.25,4336.041666666667
2018-01-17 00:00:00,3152.2916666666665,3388.0833333333335
2018-01-17 12:00:00,4293.416666666667,4275.458333333333
2018-01-18 00:00:00,3152.5833333333335,3275.7916666666665
2018-01-18 12:00:00,4220.708333333333,4180.0
2018-01-19 00:00:00,3168.75,3293.25
2018-01-19 12:00:00,4098.666666666667,4126.708333333333
2018-01-20 00:00:00,2883.75,3062.3333333333335
2018-01-20 12:00:00,3823.8333333333335,3870.2083333333335
2018-01-21 00:00:00,2676.25,2880.125
2018-01-21 12:00:00,3664.8333333333335,3736.7916666666665
2018-01-22 00:00:00,3015.8333333333335,3109.0833333333335
2018-01-22 12:00:00,4206.625,4063.7916666666665
2018-01-23 00:00:00,3119.625,3153.0
2018-01-23 12:00:00,4197.583333333333,4002.8333333333335
2018-01-24 00:00:00,3107.7916666666665,3196.4166666666665
2018-01-24 12:00:00,4180.166666666667,4102.666666666667
2018-01-25 00:00:00,3163.8333333333335,3273.9545454545455
2018-01-25 12:00:00,4207.5,4101.083333333333
2018-01-26 00:00:00,3122.125,3238.5416666666665
2018-01-26 12:00:00,4060.0,4060.2083333333335
2018-01-27 00:00:00,2863.7083333333335,2999.375
2018-01-27 12:00:00,3707.625,3679.0
2018-01-28 00:00:00,2618.6666666666665,2778.7916666666665
2018-01-28 12:00:00,3562.6666666666665,3605.0
2018-01-29 00:00:00,2920.6666666666665,3061.1666666666665
2018-01-29 12:00:00,4109.0,4021.2083333333335
2018-01-30 00:00:00,3095.9583333333335,3225.4583333333335
2018-01-30 12:00:00,4124.916666666667,4141.666666666667
2018-01-31 00:00:00,3093.375,3233.3333333333335
2018-01-31 12:00:00,4158.75,4218.083333333333
2018-02-01 00:00:00,2560.2083333333335,2838.2916666666665
2018-02-01 12:00:00,3657.3333333333335,4028.8333333333335
2018-02-02 00:00:00,3108.375,3297.9583333333335
2018-02-02 12:00:00,4025.8333333333335,4107.875
2018-02-03 00:00:00,3356.3333333333335,2993.9583333333335
2018-02-03 12:00:00,4206.916666666667,3815.625
2018-02-04 00:00:00,2586.3333333333335,2847.8333333333335
2018-02-04 12:00:00,3261.2916666666665,3582.0416666666665
2018-02-05 00:00:00,3053.75,2960.5
2018-02-05 12:00:00,3700.2916666666665,3673.625
2018-02-06 00:00:00,2590.25,2636.625
2018-02-06 12:00:00,3107.375,3161.6666666666665
2018-02-07 00:00:00,2617.875,2642.5
2018-02-07 12:00:00,3372.0833333333335,3485.5416666666665
2018-02-08 00:00:00,2729.75,2719.2083333333335
2018-02-08 12:00:00,3500.1666666666665,3553.9166666666665
2018-02-09 00:00:00,2481.9583333333335,2424.7916666666665
2018-02-09 12:00:00,3113.5416666666665,3165.0
2018-02-10 00:00:00,3012.7916666666665,2912.0833333333335
2018-02-10 12:00:00,3803.9583333333335,3726.5833333333335
2018-02-11 00:00:00,3181.0,3198.0833333333335
2018-02-11 12:00:00,4063.3333333333335,4092.2916666666665
2018-02-12 00:00:00,2956.7083333333335,2838.0833333333335
2018-02-12 12:00:00,3875.375,3641.5
2018-02-13 00:00:00,3182.25,3351.4583333333335
2018-02-13 12:00:00,4235.583333333333,4174.666666666667
2018-02-14 00:00:00,3185.5,3350.8333333333335
2018-02-14 12:00:00,4157.75,4146.208333333333
2018-02-15 00:00:00,3170.5416666666665,3310.875
2018-02-15 12:00:00,4145.291666666667,4179.291666666667
2018-02-16 00:00:00,3154.7916666666665,3305.8333333333335
2018-02-16 12:00:00,4040.3333333333335,4109.541666666667
2018-02-17 00:00:00,2847.4166666666665,3061.2916666666665
2018-02-17 12:00:00,3610.1666666666665,3706.75
2018-02-18 00:00:00,2623.4166666666665,2831.0416666666665
2018-02-18 12:00:00,3466.375,3613.1666666666665
2018-02-19 00:00:00,2950.6666666666665,3071.6666666666665
2018-02-19 12:00:00,4061.3333333333335,3989.2916666666665
2018-02-20 00:00:00,3102.25,3208.6666666666665
2018-02-20 12:00:00,4172.5,4028.8333333333335
2018-02-21 00:00:00,3120.125,3286.0833333333335
2018-02-21 12:00:00,4104.666666666667,4070.7083333333335
2018-02-22 00:00:00,3079.625,3232.7083333333335
2018-02-22 12:00:00,4074.4583333333335,4094.2916666666665
2018-02-23 00:00:00,3096.5833333333335,3269.375
2018-02-23 12:00:00,4042.0,4101.833333333333
2018-02-24 00:00:00,2869.4166666666665,3119.5416666666665
2018-02-24 12:00:00,3657.625,3769.9166666666665
2018-02-25 00:00:00,2632.3333333333335,2959.25
2018-02-25 12:00:00,3534.5416666666665,3638.7083333333335
2018-02-26 00:00:00,2987.5416666666665,3254.2083333333335
2018-02-26 12:00:00,4117.75,4329.458333333333
2018-02-27 00:00:00,3183.9166666666665,3446.0
2018-02-27 12:00:00,4144.625,4321.791666666667
2018-02-28 00:00:00,3176.5,3496.5833333333335
2018-02-28 12:00:00,4142.25,4281.0
2018-03-01 00:00:00,3024.0416666666665,3082.2916666666665
2018-03-01 12:00:00,4400.666666666667,4148.041666666667
2018-03-02 00:00:00,2857.0416666666665,3046.2083333333335
2018-03-02 12:00:00,3725.25,3795.4166666666665
2018-03-03 00:00:00,3077.9166666666665,3003.5416666666665
2018-03-03 12:00:00,3837.25,3845.125
2018-03-04 00:00:00,2990.5833333333335,3017.5833333333335
2018-03-04 12:00:00,3721.5,3873.9583333333335
2018-03-05 00:00:00,3056.75,2975.9166666666665
2018-03-05 12:00:00,3661.5833333333335,3744.125
2018-03-06 00:00:00,2448.2083333333335,2463.625
2018-03-06 12:00:00,2955.625,2973.125
2018-03-07 00:00:00,2692.8333333333335,2778.4583333333335
2018-03-07 12:00:00,3438.0,3493.2916666666665
2018-03-08 00:00:00,2736.0416666666665,2779.25
2018-03-08 12:00:00,3422.5416666666665,3466.8333333333335
2018-03-09 00:00:00,2729.625,2628.5416666666665
2018-03-09 12:00:00,3553.625,3467.3333333333335
2018-03-10 00:00:00,2989.2083333333335,2924.2916666666665
2018-03-10 12:00:00,3831.125,3771.4583333333335
2018-03-11 00:00:00,2940.7916666666665,2996.1666666666665
2018-03-11 12:00:00,3710.125,3669.3333333333335
2018-03-12 00:00:00,3240.4166666666665,3041.2083333333335
2018-03-12 12:00:00,4421.958333333333,4029.9583333333335
2018-03-13 00:00:00,3207.8333333333335,3266.5
2018-03-13 12:00:00,4128.125,4084.4583333333335
2018-03-14 00:00:00,3206.4583333333335,3312.5416666666665
2018-03-14 12:00:00,4121.625,4287.75
2018-03-15 00:00:00,3204.125,3298.9166666666665
2018-03-15 12:00:00,4115.083333333333,4046.9583333333335
2018-03-16 00:00:00,3148.0,3283.5
2018-03-16 12:00:00,3928.7916666666665,3930.4166666666665
2018-03-17 00:00:00,2921.8333333333335,2993.5
2018-03-17 12:00:00,3681.9166666666665,3672.375
2018-03-18 00:00:00,2761.25,3003.9166666666665
2018-03-18 12:00:00,3531.0833333333335,3787.125
2018-03-19 00:00:00,2756.9583333333335,3017.5833333333335
2018-03-19 12:00:00,3530.5,3813.0416666666665
2018-03-20 00:00:00,3110.6666666666665,3267.7083333333335
2018-03-20 12:00:00,3992.75,4074.75
2018-03-21 00:00:00,3179.7916666666665,3319.3333333333335
2018-03-21 12:00:00,4148.833333333333,4096.916666666667
2018-03-22 00:00:00,3172.0,3256.5
2018-03-22 12:00:00,3999.375,4107.208333333333
2018-03-23 00:00:00,3191.4166666666665,3213.5
