Time,Load Forecast,Actual Load
2019-02-10,3560.8958333333335,3416.1041666666665
2019-02-11,3314.4791666666665,3283.1666666666665
2019-02-12,3929.9583333333335,3860.1875
2019-02-13,3811.0,3663.8541666666665
2019-02-14,3812.1041666666665,3606.0625
2019-02-15,3746.5625,3595.6666666666665
2019-02-16,3419.9791666666665,3332.6458333333335
2019-02-17,3255.8541666666665,3159.6875
2019-02-18,3596.0833333333335,3561.9375
2019-02-19,3677.2708333333335,3684.7708333333335
2019-02-20,3748.1458333333335,3649.2083333333335
2019-02-21,3744.4375,3611.9375
2019-02-22,3717.25,3559.4791666666665
2019-02-23,3437.1875,3276.4583333333335
2019-02-24,3279.7083333333335,3173.6041666666665
2019-02-25,3707.2291666666665,3423.875
2019-02-26,3792.6875,3482.9583333333335
2019-02-27,3778.3333333333335,3535.1041666666665
2019-02-28,3789.4791666666665,3557.4791666666665
2019-03-01,3741.5416666666665,3582.3333333333335
2019-03-02,3308.5208333333335,3405.2291666666665
2019-03-03,3246.9375,3306.1875
2019-03-04,3505.2083333333335,3638.8958333333335
2019-03-05,3220.2291666666665,3279.4583333333335
2019-03-06,2896.625,2780.6875
2019-03-07,3405.8541666666665,3155.7083333333335
2019-03-08,2972.4583333333335,2837.1041666666665
2019-03-09,3453.0,3220.9166666666665
2019-03-10,3564.0625,3436.2708333333335
2019-03-11,3140.8333333333335,3194.7916666666665
2019-03-12,4008.0416666666665,3812.1041666666665
2019-03-13,3583.2708333333335,3753.3125
2019-03-14,3584.4791666666665,3683.125
2019-03-15,3468.6041666666665,3601.3541666666665
2019-03-16,3256.3333333333335,3341.3958333333335
2019-03-17,3111.375,3162.5208333333335
2019-03-18,3161.5625,3217.5208333333335
2019-03-19,3461.8333333333335,3515.25
2019-03-20,3580.7916666666665,3569.5
2019-03-21,3500.3333333333335,3525.2708333333335
2019-03-22,3512.1875,3524.2916666666665
2019-03-23,3244.1666666666665,3310.4583333333335
2019-03-24,3055.4375,3162.4583333333335
2019-03-25,3454.2916666666665,3480.5833333333335
2019-03-26,3539.5625,3508.125
2019-03-27,3549.625,3483.1666666666665
2019-03-28,3512.4166666666665,3446.0
2019-03-29,3413.625,3396.375
2019-03-30,3177.75,3196.7083333333335
2019-03-31,3168.0,3052.782608695652
2019-04-01,3663.875,3593.75
2019-04-02,3731.4166666666665,3679.5
2019-04-03,3670.1666666666665,3628.1458333333335
2019-04-04,3491.2291666666665,3651.7916666666665
2019-04-05,2974.5833333333335,3079.8541666666665
2019-04-06,3332.3958333333335,3195.8333333333335
2019-04-07,3395.0416666666665,3162.2916666666665
2019-04-08,2793.2291666666665,2716.4791666666665
2019-04-09,3465.375,3217.1875
2019-04-10,3576.0,3364.5
2019-04-11,3719.0416666666665,3557.875
2019-04-12,4053.75,3756.6666666666665
2019-04-13,3110.9583333333335,3266.4375
2019-04-14,2967.6041666666665,3199.4791666666665
2019-04-15,3285.2291666666665,3645.2291666666665
2019-04-16,3400.1041666666665,3567.875
2019-04-17,3409.5833333333335,3523.4791666666665
2019-04-18,3371.6666666666665,3421.375
2019-04-19,3315.1041666666665,3270.9791666666665
2019-04-20,3045.5625,3049.3333333333335
2019-04-21,2876.1666666666665,2837.8958333333335
2019-04-22,2933.4583333333335,2837.7291666666665
2019-04-23,3313.2916666666665,3174.3333333333335
2019-04-24,3317.0625,3291.2916666666665
2019-04-25,3320.0625,3314.4583333333335
2019-04-26,3303.7291666666665,3296.3541666666665
2019-04-27,2998.5833333333335,3110.5208333333335
2019-04-28,2896.6666666666665,2989.4583333333335
2019-04-29,3183.0833333333335,3304.3958333333335
2019-04-30,3324.2291666666665,3399.7916666666665
2019-05-01,3500.8958333333335,3343.5
2019-05-02,3796.7083333333335,3751.9375
2019-05-03,3726.7083333333335,3645.125
2019-05-04,3422.0833333333335,3595.3958333333335
2019-05-05,2805.3333333333335,2929.625
2019-05-06,3387.5208333333335,3209.9583333333335
2019-05-07,3355.0208333333335,3142.25
2019-05-08,2844.3125,2696.5208333333335
2019-05-09,3514.4791666666665,3215.6041666666665
2019-05-10,3316.5416666666665,3126.7916666666665
2019-05-11,3678.125,3620.8958333333335
2019-05-12,4096.854166666667,3788.4583333333335
2019-05-13,3125.375,3124.2916666666665
2019-05-14,3156.7708333333335,3166.5
2019-05-15,3170.0625,3167.2708333333335
2019-05-16,3176.6666666666665,3193.7083333333335
2019-05-17,3143.7291666666665,3197.4166666666665
2019-05-18,2865.6666666666665,2968.2708333333335
2019-05-19,2748.9583333333335,2844.7083333333335
2019-05-20,3106.5625,3147.7083333333335
2019-05-21,3184.6875,3226.5208333333335
2019-05-22,3185.0416666666665,3249.625
2019-05-23,3179.0,3277.125
2019-05-24,3148.2083333333335,3245.6458333333335
2019-05-25,2886.7916666666665,2981.9583333333335
2019-05-26,2748.4166666666665,2858.1875
2019-05-27,3105.4583333333335,3125.2083333333335
2019-05-28,3135.3333333333335,3228.8125
2019-05-29,3136.375,3242.2916666666665
2019-05-30,3157.2291666666665,3234.8333333333335
2019-05-31,3090.1875,3160.2916666666665
2019-06-01,3389.625,3188.3125
2019-06-02,3815.5,3702.7708333333335
2019-06-03,3699.4166666666665,3667.6041666666665
2019-06-04,3147.9375,3248.9375
2019-06-05,2835.2291666666665,2973.8333333333335
2019-06-06,3394.7916666666665,3167.695652173913
2019-06-07,3023.0833333333335,2891.125
2019-06-08,3247.6666666666665,2996.0416666666665
2019-06-09,3454.9583333333335,3186.4583333333335
2019-06-10,3135.9375,2971.4166666666665
2019-06-11,3744.3541666666665,3676.5833333333335
2019-06-12,4022.9375,3622.1666666666665
2019-06-13,3375.9791666666665,3199.5
2019-06-14,3374.3125,3214.9375
2019-06-15,3056.25,2930.0
2019-06-16,2884.8958333333335,2813.7291666666665
2019-06-17,3296.0833333333335,3078.4791666666665
2019-06-18,3375.2291666666665,3172.6666666666665
2019-06-19,3417.9375,3167.75
2019-06-20,3363.5208333333335,3148.75
2019-06-21,3275.2083333333335,3117.8333333333335
2019-06-22,3002.2083333333335,2876.0833333333335
2019-06-23,2868.7291666666665,2781.75
2019-06-24,3278.125,3145.5208333333335
2019-06-25,3354.8958333333335,3218.8958333333335
2019-06-26,3378.0833333333335,3198.2083333333335
2019-06-27,3352.6666666666665,3181.2291666666665
2019-06-28,3317.1458333333335,3156.5625
2019-06-29,3015.5208333333335,2883.8125
2019-06-30,2868.125,2742.4791666666665
2019-07-01,3829.2083333333335,3570.1666666666665
2019-07-02,3815.7083333333335,3742.5
2019-07-03,3647.4166666666665,3686.4791666666665
2019-07-04,2993.6458333333335,3121.5
2019-07-05,3179.0,3299.0416666666665
2019-07-06,3346.9791666666665,3152.8541666666665
2019-07-07,2828.8333333333335,2739.8333333333335
2019-07-08,3286.125,3100.25
2019-07-09,3166.8125,2981.625
2019-07-10,3559.8958333333335,3322.25
2019-07-11,3767.6041666666665,3683.6041666666665
2019-07-12,3714.5625,3351.25
2019-07-13,3050.1875,2872.2708333333335
2019-07-14,2867.8958333333335,2753.4375
2019-07-15,3282.8541666666665,3101.2083333333335
2019-07-16,3334.875,3191.2916666666665
2019-07-17,3350.2083333333335,3143.1041666666665
2019-07-18,3347.7708333333335,3130.0833333333335
2019-07-19,3320.3333333333335,3184.0416666666665
2019-07-20,3030.9791666666665,2871.3333333333335
2019-07-21,2849.8333333333335,2802.4375
2019-07-22,3290.6458333333335,3188.8333333333335
2019-07-23,3379.3333333333335,3163.1041666666665
2019-07-24,3363.625,3140.7083333333335
2019-07-25,3349.6666666666665,3198.6666666666665
2019-07-26,3284.25,3072.875
2019-07-27,2969.3333333333335,2832.0208333333335
2019-07-28,2818.3958333333335,2714.1875
2019-07-29,3190.0,3046.125
2019-07-30,3258.0625,3088.0625
2019-07-31,3254.7083333333335,3100.875
2019-08-01,3931.3333333333335,3632.3541666666665
2019-08-02,3780.2708333333335,3785.1041666666665
2019-08-03,3602.625,3635.5833333333335
2019-08-04,3292.875,3474.1666666666665
2019-08-05,3241.6875,3338.3958333333335
2019-08-06,3061.875,2881.5416666666665
2019-08-07,3273.5833333333335,3117.7916666666665
2019-08-08,3293.7291666666665,3140.9166666666665
2019-08-09,3040.8958333333335,2855.0
2019-08-10,3646.1458333333335,3368.9375
2019-08-11,3650.4375,3660.4375
2019-08-12,3487.875,3287.875
2019-08-13,3332.3541666666665,3174.75
2019-08-14,3379.9166666666665,3209.875
2019-08-15,3373.5,3159.4583333333335
2019-08-16,3318.1875,3186.3333333333335
2019-08-17,3027.5,2883.625
2019-08-18,2898.125,2777.0833333333335
2019-08-19,3313.1458333333335,3048.5833333333335
2019-08-20,3405.1041666666665,3164.625
2019-08-21,3428.6666666666665,3222.9583333333335
2019-08-22,3424.9791666666665,3255.7083333333335
2019-08-23,3387.2291666666665,3191.3333333333335
2019-08-24,3103.3333333333335,2978.9375
2019-08-25,2956.4583333333335,2856.7916666666665
2019-08-26,3361.6041666666665,3134.5625
2019-08-27,3425.0208333333335,3258.2916666666665
2019-08-28,3431.25,3185.375
2019-08-29,3417.8541666666665,3228.25
2019-08-30,3376.25,3233.6666666666665
2019-08-31,3084.5208333333335,2927.9583333333335
2019-09-01,3976.4791666666665,3653.4791666666665
2019-09-02,3510.2083333333335,3497.2291666666665
2019-09-03,3337.4791666666665,3357.2083333333335
2019-09-04,3415.9583333333335,3505.9791666666665
2019-09-05,3234.625,3345.4583333333335
2019-09-06,2905.6875,2798.5625
