Time,Load Forecast,Actual Load
01/01/2018 00:00,2595.333333,2626
01/01/2018 12:00,3411.833333,3433.375
02/01/2018 00:00,3100.791667,3298
02/01/2018 12:00,4180.916667,4191.208333
03/01/2018 00:00,3341.166667,3375.541667
03/01/2018 12:00,4275.041667,3957.708333
04/01/2018 00:00,2617.208333,2833.125
04/01/2018 12:00,3157.916667,3369.25
05/01/2018 00:00,3036.666667,2918.625
05/01/2018 12:00,3719.875,3767.291667
06/01/2018 00:00,2819.375,2829.791667
06/01/2018 12:00,3443.541667,3485.75
07/01/2018 00:00,2367.166667,2450.458333
07/01/2018 12:00,2865.625,2992.708333
08/01/2018 00:00,2713.875,2666.875
08/01/2018 12:00,3487.125,3509.166667
09/01/2018 00:00,2626.666667,2664.416667
09/01/2018 12:00,3196.541667,3268.125
10/01/2018 00:00,2916.291667,2789.916667
10/01/2018 12:00,3788.208333,3728.666667
11/01/2018 00:00,3103.875,3140.75
11/01/2018 12:00,4107.208333,4057.666667
12/01/2018 00:00,3141.791667,3019.208333
12/01/2018 12:00,4006.041667,3782.75
13/01/2018 00:00,2797.416667,3011.541667
13/01/2018 12:00,3749.375,3785.916667
14/01/2018 00:00,2601.541667,2788.25
14/01/2018 12:00,3603.666667,3725.916667
15/01/2018 00:00,2932.625,3085.041667
15/01/2018 12:00,4125.666667,4110.75
16/01/2018 00:00,3076.416667,3291.833333
16/01/2018 12:00,4187.25,4336.041667
17/01/2018 00:00,3152.291667,3388.083333
17/01/2018 12:00,4293.416667,4275.458333
18/01/2018 00:00,3152.583333,3275.791667
18/01/2018 12:00,4220.708333,4180
19/01/2018 00:00,3168.75,3293.25
19/01/2018 12:00,4098.666667,4126.708333
20/01/2018 00:00,2883.75,3062.333333
20/01/2018 12:00,3823.833333,3870.208333
21/01/2018 00:00,2676.25,2880.125
21/01/2018 12:00,3664.833333,3736.791667
22/01/2018 00:00,3015.833333,3109.083333
22/01/2018 12:00,4206.625,4063.791667
23/01/2018 00:00,3119.625,3153
23/01/2018 12:00,4197.583333,4002.833333
24/01/2018 00:00,3107.791667,3196.416667
24/01/2018 12:00,4180.166667,4102.666667
25/01/2018 00:00,3163.833333,3273.954545
25/01/2018 12:00,4207.5,4101.083333
26/01/2018 00:00,3122.125,3238.541667
26/01/2018 12:00,4060,4060.208333
27/01/2018 00:00,2863.708333,2999.375
27/01/2018 12:00,3707.625,3679
28/01/2018 00:00,2618.666667,2778.791667
28/01/2018 12:00,3562.666667,3605
29/01/2018 00:00,2920.666667,3061.166667
29/01/2018 12:00,4109,4021.208333
30/01/2018 00:00,3095.958333,3225.458333
30/01/2018 12:00,4124.916667,4141.666667
31/01/2018 00:00,3093.375,3233.333333
31/01/2018 12:00,4158.75,4218.083333
01/02/2018 00:00,2560.208333,2838.291667
01/02/2018 12:00,3657.333333,4028.833333
02/02/2018 00:00,3108.375,3297.958333
02/02/2018 12:00,4025.833333,4107.875
03/02/2018 00:00,3356.333333,2993.958333
03/02/2018 12:00,4206.916667,3815.625
04/02/2018 00:00,2586.333333,2847.833333
04/02/2018 12:00,3261.291667,3582.041667
05/02/2018 00:00,3053.75,2960.5
05/02/2018 12:00,3700.291667,3673.625
06/02/2018 00:00,2590.25,2636.625
06/02/2018 12:00,3107.375,3161.666667
07/02/2018 00:00,2617.875,2642.5
07/02/2018 12:00,3372.083333,3485.541667
08/02/2018 00:00,2729.75,2719.208333
08/02/2018 12:00,3500.166667,3553.916667
09/02/2018 00:00,2481.958333,2424.791667
09/02/2018 12:00,3113.541667,3165
10/02/2018 00:00,3012.791667,2912.083333
10/02/2018 12:00,3803.958333,3726.583333
11/02/2018 00:00,3181,3198.083333
11/02/2018 12:00,4063.333333,4092.291667
12/02/2018 00:00,2956.708333,2838.083333
12/02/2018 12:00,3875.375,3641.5
13/02/2018 00:00,3182.25,3351.458333
13/02/2018 12:00,4235.583333,4174.666667
14/02/2018 00:00,3185.5,3350.833333
14/02/2018 12:00,4157.75,4146.208333
15/02/2018 00:00,3170.541667,3310.875
15/02/2018 12:00,4145.291667,4179.291667
16/02/2018 00:00,3154.791667,3305.833333
16/02/2018 12:00,4040.333333,4109.541667
17/02/2018 00:00,2847.416667,3061.291667
17/02/2018 12:00,3610.166667,3706.75
18/02/2018 00:00,2623.416667,2831.041667
18/02/2018 12:00,3466.375,3613.166667
19/02/2018 00:00,2950.666667,3071.666667
19/02/2018 12:00,4061.333333,3989.291667
20/02/2018 00:00,3102.25,3208.666667
20/02/2018 12:00,4172.5,4028.833333
21/02/2018 00:00,3120.125,3286.083333
21/02/2018 12:00,4104.666667,4070.708333
22/02/2018 00:00,3079.625,3232.708333
22/02/2018 12:00,4074.458333,4094.291667
23/02/2018 00:00,3096.583333,3269.375
23/02/2018 12:00,4042,4101.833333
24/02/2018 00:00,2869.416667,3119.541667
24/02/2018 12:00,3657.625,3769.916667
25/02/2018 00:00,2632.333333,2959.25
25/02/2018 12:00,3534.541667,3638.708333
26/02/2018 00:00,2987.541667,3254.208333
26/02/2018 12:00,4117.75,4329.458333
27/02/2018 00:00,3183.916667,3446
27/02/2018 12:00,4144.625,4321.791667
28/02/2018 00:00,3176.5,3496.583333
28/02/2018 12:00,4142.25,4281
01/03/2018 00:00,3024.041667,3082.291667
01/03/2018 12:00,4400.666667,4148.041667
02/03/2018 00:00,2857.041667,3046.208333
02/03/2018 12:00,3725.25,3795.416667
03/03/2018 00:00,3077.916667,3003.541667
03/03/2018 12:00,3837.25,3845.125
04/03/2018 00:00,2990.583333,3017.583333
04/03/2018 12:00,3721.5,3873.958333
05/03/2018 00:00,3056.75,2975.916667
05/03/2018 12:00,3661.583333,3744.125
06/03/2018 00:00,2448.208333,2463.625
06/03/2018 12:00,2955.625,2973.125
07/03/2018 00:00,2692.833333,2778.458333
07/03/2018 12:00,3438,3493.291667
08/03/2018 00:00,2736.041667,2779.25
08/03/2018 12:00,3422.541667,3466.833333
09/03/2018 00:00,2729.625,2628.541667
09/03/2018 12:00,3553.625,3467.333333
10/03/2018 00:00,2989.208333,2924.291667
10/03/2018 12:00,3831.125,3771.458333
11/03/2018 00:00,2940.791667,2996.166667
11/03/2018 12:00,3710.125,3669.333333
12/03/2018 00:00,3240.416667,3041.208333
12/03/2018 12:00,4421.958333,4029.958333
13/03/2018 00:00,3207.833333,3266.5
13/03/2018 12:00,4128.125,4084.458333
14/03/2018 00:00,3206.458333,3312.541667
14/03/2018 12:00,4121.625,4287.75
15/03/2018 00:00,3204.125,3298.916667
15/03/2018 12:00,4115.083333,4046.958333
16/03/2018 00:00,3148,3283.5
16/03/2018 12:00,3928.791667,3930.416667
17/03/2018 00:00,2921.833333,2993.5
17/03/2018 12:00,3681.916667,3672.375
18/03/2018 00:00,2761.25,3003.916667
18/03/2018 12:00,3531.083333,3787.125
19/03/2018 00:00,2756.958333,3017.583333
19/03/2018 12:00,3530.5,3813.041667
20/03/2018 00:00,3110.666667,3267.708333
20/03/2018 12:00,3992.75,4074.75
21/03/2018 00:00,3179.791667,3319.333333
21/03/2018 12:00,4148.833333,4096.916667
22/03/2018 00:00,3172,3256.5
22/03/2018 12:00,3999.375,4107.208333
23/03/2018 00:00,3191.416667,3213.5
23/03/2018 12:00,3995.083333,3928.458333
24/03/2018 00:00,2955.458333,2980.416667
24/03/2018 12:00,3633.541667,3501.958333
25/03/2018 00:00,3330,2831.454545
25/03/2018 12:00,3218.909091,3375.333333
26/03/2018 00:00,3107.818182,3046.541667
26/03/2018 12:00,3995.583333,3954.875
27/03/2018 00:00,3216.583333,3159.291667
27/03/2018 12:00,4062.375,3929.416667
28/03/2018 00:00,3238.375,3172.541667
28/03/2018 12:00,4070.166667,3880.333333
29/03/2018 00:00,3221.875,3200.75
29/03/2018 12:00,4001.583333,3970.416667
30/03/2018 00:00,3008.875,3153.791667
30/03/2018 12:00,3674.125,3795.708333
31/03/2018 00:00,2900.416667,2952.791667
31/03/2018 12:00,3535,3533.708333
01/04/2018 00:00,2960.75,3122.708333
01/04/2018 12:00,3995,4122.375
02/04/2018 00:00,2639.166667,2890.25
02/04/2018 12:00,3538.125,3659.75
03/04/2018 00:00,2864.041667,2943.625
03/04/2018 12:00,3684.291667,3871.833333
04/04/2018 00:00,3002.125,3143.125
04/04/2018 12:00,3742.583333,3987.666667
05/04/2018 00:00,2987.833333,2970.208333
05/04/2018 12:00,3556.625,3564.666667
06/04/2018 00:00,2417,2438.375
06/04/2018 12:00,3103.916667,3090.083333
07/04/2018 00:00,2725.791667,2713.681818
07/04/2018 12:00,3437.833333,3543.708333
08/04/2018 00:00,2535.083333,2582.375
08/04/2018 12:00,3058.666667,3111.625
09/04/2018 00:00,2818.916667,2746.666667
09/04/2018 12:00,3576.833333,3567.208333
10/04/2018 00:00,3012.333333,2947.708333
10/04/2018 12:00,3814,3760.083333
11/04/2018 00:00,2749.083333,2694.875
11/04/2018 12:00,3578.958333,3519.916667
12/04/2018 00:00,3372.625,3254.041667
12/04/2018 12:00,4422.041667,4347.166667
13/04/2018 00:00,3033.958333,3123.833333
13/04/2018 12:00,3695.833333,3746.458333
14/04/2018 00:00,2816.125,2854.125
14/04/2018 12:00,3395.041667,3509.458333
15/04/2018 00:00,2616.083333,2772.708333
15/04/2018 12:00,3292.25,3458.916667
16/04/2018 00:00,2875.875,2960.333333
16/04/2018 12:00,3707.75,3962.875
17/04/2018 00:00,3032.708333,3161.625
17/04/2018 12:00,3759.25,3795.416667
18/04/2018 00:00,3044.375,3021.5
18/04/2018 12:00,3776.208333,3778.875
19/04/2018 00:00,3029.625,2988.833333
19/04/2018 12:00,3717.666667,3660.625
20/04/2018 00:00,3022.291667,2933.125
20/04/2018 12:00,3648.583333,3524.958333
21/04/2018 00:00,2757.041667,2743.041667
21/04/2018 12:00,3337.041667,3173.833333
22/04/2018 00:00,2611,2504.958333
22/04/2018 12:00,3283.041667,3148.208333
23/04/2018 00:00,2918.916667,2770.75
23/04/2018 12:00,3712.166667,3673.863636
24/04/2018 00:00,2986.5,2956.458333
24/04/2018 12:00,3676.5,3763.041667
25/04/2018 00:00,2986.791667,2958.125
25/04/2018 12:00,3685.333333,3727.958333
26/04/2018 00:00,2986.5,2996.916667
26/04/2018 12:00,3684.416667,3733.208333
27/04/2018 00:00,2963.75,3031.166667
27/04/2018 12:00,3605.166667,3657.208333
28/04/2018 00:00,2709.75,2867.636364
28/04/2018 12:00,3300.875,3317.125
29/04/2018 00:00,2564.666667,2661.291667
29/04/2018 12:00,3222.75,3243.083333
30/04/2018 00:00,2827.666667,2875
30/04/2018 12:00,3605.291667,3622.208333
01/05/2018 00:00,2778.416667,3166.833333
01/05/2018 12:00,3937.666667,4104.416667
02/05/2018 00:00,2974.375,3165.833333
02/05/2018 12:00,4142.458333,4235.375
03/05/2018 00:00,3203,3299.375
03/05/2018 12:00,4293.291667,4306.958333
04/05/2018 00:00,3019.625,3225.625
04/05/2018 12:00,3743.041667,4001
05/05/2018 00:00,2748.625,2727.75
05/05/2018 12:00,3275.833333,3229.583333
06/05/2018 00:00,2753.875,2669.958333
06/05/2018 12:00,3505,3514.5
07/05/2018 00:00,2715.375,2792.75
07/05/2018 12:00,3436.333333,3514.666667
08/05/2018 00:00,2364.5,2399.875
